Fecha:,12/11/2023 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 95 E10,Precio gasolina 95 E5 Premium,Precio gasolina 98 E5,Precio gasolina 98 E10,Precio gasóleo A,Precio gasóleo Premium,Precio gasóleo B,Precio gasóleo C,Precio bioetanol,% bioalcohol,Precio biodiésel,% éster metílico,Precio gases licuados del petróleo,Precio gas natural comprimido,Precio gas natural licuado,Precio hidrógeno,Rótulo,Horario
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01006,CALLE JOSE MARIA IPARRAGUIRRE 19,N,-2.660000,42.836667,12/11/2023 00:00,1.669,,,1.819,,1.689,1.779,,,,,,,0.929,,,,REPSOL,L-D: 07:00-23:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01006,CL TRIANAS 17,D,-2.664500,42.838722,12/11/2023 00:00,1.669,,,1.819,,1.669,1.759,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01006,CALLE VENTA DE LA ESTRELLA 5,D,-2.657611,42.837083,09/11/2023 09:40,1.569,,,,,1.529,,,,,,,,,1.165,,,EUSKADILOWCOST,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,CALLE PORTAL DE GAMARRA 35,I,-2.658583,42.872556,12/11/2023 09:59,1.549,,,,,1.499,,,,,,,,,,,,PETROPRIX,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,CALLE BETOÑO 1,D,-2.661694,42.859278,12/11/2023 00:00,1.669,,,1.819,,1.679,1.769,,,,,,,,,,,PETRONOR,L-D: 06:00-22:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,AV AVENIDA DEL CANTABRICO8 -(PG PO,D,-2.660222,42.864667,12/11/2023 00:00,1.679,,,1.829,,1.689,1.779,,,,,,,,,,,REPSOL,L-D: 06:30-22:30
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,CALLE PORTAL DE GAMARRA 37,D,-2.658528,42.872639,09/11/2023 18:00,1.549,,,1.699,,1.499,,,,,,,,,,,,GAMARRA LOW COST,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,CALLE REYES CATOLICOS 2,N,-2.672944,42.855000,12/11/2023 00:00,1.649,,,1.781,,1.635,1.735,,,,,,,,,,,CEPSA,L-D: 06:00-22:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,CALLE ZARAMAGA 1,N,-2.664278,42.860306,12/11/2023 08:10,1.629,,,,,1.649,1.739,,,,,,,,,,,EROSKI,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,CALLE AGIRRELANDA 12,D,-2.675944,42.871806,09/11/2023 19:00,1.549,,,1.699,,1.499,,,,,,,,,,,,ONA LOWCOST,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,CALLE PORTAL DE ARRIAGA 66,N,-2.678833,42.868611,10/11/2023 04:00,1.659,,,1.799,,1.699,1.759,,1.290,,,,,,,,,ONAINDIA,L-D: 06:00-23:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,CALLE PORTAL DE GAMARRA 7,I,-2.661139,42.865278,11/11/2023 00:00,1.679,,,1.821,,1.689,1.779,,,,,,,,,,,BP GAMARRA,L-V: 06:00-22:00; S-D: 11:00-19:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,CALLE DEBA 1,N,-2.656861,42.856194,11/11/2023 00:00,1.679,,,1.821,,1.689,1.779,,,,,,,,,,,BP  SALBURUA,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01013,CALLE PORTAL DE BERGARA 2,N,-2.653139,42.864694,10/11/2023 14:00,1.629,,,1.769,,1.605,1.685,,,,,,,,,,,SHELL,L-D: 05:00-23:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01195,CALLE ZEARSOLOETA 1,D,-2.752139,42.847528,08/11/2023 15:03,1.579,,,,,1.439,,1.149,,,,,,,,,,BEROIL GASTEIZ,L-D: 00:00-23:59
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01195,CALLE MASPARRA 26,I,-2.753750,42.845722,06/11/2023 13:03,1.539,,,,,1.449,,,,,,,,,,,,NORPETROL,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01195,CL AVENIDA HUETOS 81,I,-2.721583,42.857472,12/11/2023 00:00,1.669,,,1.819,,1.679,1.769,,,,,,,,1.239,,,PETRONOR,L-D: 06:00-23:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,ARCAUTE,01192,CARRETERA N-1 KM. 354,D,-2.632167,42.852722,12/11/2023 00:00,1.669,,,1.819,,1.679,1.769,,,,,,,,,,,REPSOL,L-S: 07:00-21:00; D: 07:00-15:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,ABERASTURI,01193,AVENIDA DEL ZADORRA 144,D,-2.670833,42.872389,07/11/2023 12:30,1.629,,,,,1.589,1.699,,,,,,,,,,,CARBES,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,SUBIJANA DE ALAVA,01195,CARRETERA NACIONAL 1 KM. 3418,D,-2.778694,42.818944,10/11/2023 11:37,1.749,,,1.879,,1.739,1.809,,,,,,,,,,,CEPSA ,L-V: 06:00-23:00; S: 06:00-22:00; D: 06:00-23:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01015,POLIGONO P.I. JUNDIZ - C/ LERMANDABIDE 8,N,-2.741917,42.845639,06/11/2023 12:27,1.789,,,,,1.720,,,,,,,,,,,,AVIA,L-S: 06:00-22:30
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01015,CALLE MENDIGORRITXU 50,N,-2.747639,42.843111,09/11/2023 00:00,,,,,,1.649,,1.208,,,,,,,,,,N1JUNDIZ,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01015,CALLE JUNDIZ 14,N,-2.736361,42.836750,03/11/2023 10:33,,,,,,1.480,,,,,,,,,,,,TRANSARABA,L-V: 08:00-19:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,VITORIA-GASTEIZ,01015,ZUAZOBIDEA 4,N,-2.730639,42.846389,06/11/2023 09:53,,,,,,,,1.155,,,,,,,,,,COCEFOR,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,ZUAZO DE VITORIA/ZUHATZU,01195,VIAL CTRA. N102 KM347 N102,I,-2.722278,42.829528,09/11/2023 12:04,1.579,,,,,1.529,,,,,,,,,,,,IBAIA ENERGY,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,ARANGUIZ,01196,AUTOVIA VITORIA-ATUBE KM. 6,D,-2.702278,42.895667,12/11/2023 00:00,1.679,,,1.829,,1.699,1.789,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
ARABA/ÁLAVA,VITORIA-GASTEIZ,LOPIDANA,01196,CR N-1 3505,D,-2.712472,42.877139,12/11/2023 00:00,1.679,,,1.829,,1.699,1.789,1.430,,,,,,,,,,REPSOL,L-D: 24H
ARABA/ÁLAVA,VITORIA-GASTEIZ,LOPIDANA,01196,CR N-1 3505,I,-2.714472,42.878694,12/11/2023 00:00,1.679,,,1.829,,1.699,1.789,1.430,,,,,,0.929,,,,REPSOL,L-D: 24H
ARABA/ÁLAVA,ZUIA,ALTUBE,01139,AU AP-68 36,I,-2.870083,42.966111,12/11/2023 00:00,1.669,,,1.819,,1.689,1.779,,,,,,,0.939,,,,PETRONOR,L-D: 06:00-23:00
ARABA/ÁLAVA,ZUIA,ALTUBE,01139,AU AP-68 36,D,-2.873583,42.966472,12/11/2023 00:00,1.669,,,1.819,,1.689,1.779,,,,,,,,,,,REPSOL,L-D: 06:00-23:00
ARABA/ÁLAVA,ZUIA,MURGIA,01130,N-622 km 203,D,-2.827722,42.961583,10/11/2023 10:45,1.739,,,1.869,,1.729,1.799,,,,,,,,,,,CEPSA,L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00
ASTURIAS,ALLANDE,POLA DE ALLANDE,33880,CL AVENIDA DE GALICIA 44,I,-6.614222,43.271667,10/11/2023 13:30,1.718,,,,,1.688,1.768,1.438,,,,,,,,,,PETRONOR,L-D: 07:00-22:00
ASTURIAS,ALLER,CORIGOS,33685,AS-112 km 58,D,-5.674861,43.164750,12/11/2023 00:00,1.649,,,1.799,,1.679,1.729,1.302,,,,,,,,,,REPSOL,L-V: 08:30-14:30 y 16:00-21:00; S-D: 08:00-16:00
ASTURIAS,ALLER,MOREDA,33670,CALLE CONSTITUCIÓN 91,D,-5.742972,43.171833,11/11/2023 20:02,1.649,,,1.769,,1.669,1.759,1.284,,,,,,,,,,GALP,L-D: 07:00-23:00
ASTURIAS,ALLER,CABORANA,33684,PG POL.INDUSTRIAL DE CABORANA,D,-5.754333,43.174139,12/11/2023 00:00,1.669,,,1.819,,1.689,1.739,,,,,,,,,,,REPSOL,L-D: 07:00-23:00
ASTURIAS,AVILÉS,AVILES,33402,CALLE BUENAVISTA 100,I,-5.938028,43.543389,10/11/2023 14:00,1.619,,,1.759,,1.619,1.699,,,,,,,,,,,SHELL,L-D: 06:00-00:00
ASTURIAS,AVILÉS,AVILES,33402,TRAVESIA LOS CANAPES 2,D,-5.912611,43.546778,11/11/2023 00:00,1.649,,1.729,1.781,,1.669,1.749,,1.397,,,,,,,,,CEPSA,L-D: 24H
ASTURIAS,AVILÉS,AVILES,33401,TRAVESÍA TORNO DEL 2,D,-5.923194,43.570639,12/11/2023 09:59,1.509,,,,,1.527,,,,,,,,,,,,PETROPRIX AVILES,L-D: 24H
ASTURIAS,AVILÉS,AVILES,33401,AVENIDA CONDE GUADALHORCE 69,I,-5.922806,43.567861,12/11/2023 00:05,1.649,,1.709,1.789,,1.669,1.739,,,,,,,,,,,LA RÍA,L-D: 06:00-22:00
ASTURIAS,AVILÉS,AVILES,33401,AVENIDA DE LUGO 50,D,-5.927778,43.569111,10/11/2023 01:20,1.509,,,,,1.527,,,,,,,,,,,,PLENOIL,L-D: 24H
ASTURIAS,AVILÉS,VILLALEGRE (AVILES),33400,CALLE SANTA APOLONIA 161,D,-5.902833,43.538111,12/11/2023 00:00,1.669,,,,,1.679,1.749,1.338,,,,,,,,,,REPSOL,L-V: 08:00-20:00; S-D: 10:00-19:00
ASTURIAS,AVILÉS,LLARANES,33460,AVENIDA GIJON 70,I,-5.911444,43.551556,12/11/2023 00:00,1.679,,,1.829,,1.689,1.779,,,,,,,0.989,,,,REPSOL,L-D: 06:00-23:00
ASTURIAS,AVILÉS,AVILES,33400,AVENIDA LUGO 110,N,-5.929250,43.575028,10/11/2023 11:58,1.509,,,1.688,,1.527,1.598,,,,,,,0.989,,,,E.S. CRISTALERIA,L-D: 06:00-00:00
ASTURIAS,AVILÉS,AVILES,33400,AVDA. CRISTOBAL COLÓN S/N,N,-5.906889,43.537000,10/11/2023 15:00,1.609,,,1.749,,1.629,1.709,,,,,,,,,,,SHELL,L-D: 06:00-00:00
ASTURIAS,AVILÉS,AVILES,33400,AVDA. DE SAN AGUSTÍN S/N,N,-5.933139,43.552000,10/11/2023 15:00,1.609,,,1.749,,1.629,1.709,,,,,,,,,,,SHELL,L-D: 06:00-00:00
ASTURIAS,AVILÉS,AVILES,33400,CARRETERA AS-238 (PARQ. EMPRES. PRINCIPADO ASTURIAS KM. 08,I,-5.911000,43.560056,12/11/2023 00:01,1.655,,,1.805,,1.679,1.769,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
ASTURIAS,AVILÉS,AVILES,33400,CALLE BUENAVISTA 63,N,-5.933444,43.545278,09/11/2023 10:45,1.517,,,1.777,,1.537,1.587,,,,,,,,,,,ZEPXA ECO,L-D: 07:00-23:00
ASTURIAS,AVILÉS,AVILES,33400,CALLE ESTIBADORES 1,D,-5.911861,43.557694,10/11/2023 04:06,1.509,,,,,1.527,1.547,,,,,,,,,,,BALLENOIL,L-D: 24H
ASTURIAS,AVILÉS,AVILES,33400,AVDA. DE LOS TELARES 27 (N-632 km 944),I,-5.924028,43.562333,12/11/2023 00:00,1.619,,1.719,1.751,,1.639,1.739,,,,,,,,,,,CEPSA,L-D: 07:00-23:00
ASTURIAS,AVILÉS,AVILES,33400,AVENIDA DE LUGO 24,D,-5.927000,43.566361,12/11/2023 00:00,1.669,,,1.819,,1.679,1.769,,,,,,,,1.159,,,REPSOL,L-D: 07:00-23:00
ASTURIAS,AVILÉS,AVILES,33400,AVENIDA CONDE DE GUADALHORCE 123,N,-5.923917,43.576056,06/11/2023 10:09,,,,,,1.620,,,,,,,,,,,,ALSA,L-D: 08:00-22:00
ASTURIAS,BELMONTE DE MIRANDA,BELMONTE,33830,CARRETERA CTRA DEL PUERTO S/N KM. 1,I,-6.218333,43.286861,09/11/2023 00:33,1.739,,,,,1.729,,,,,,,,,,,,GALP,L-S: 08:00-15:00
ASTURIAS,BOAL,BOAL,33720,CALLE ISIDORO FONTANA S/N,D,-6.815833,43.431056,12/11/2023 00:00,1.649,,,,,1.659,1.709,1.364,,,,,,,,,,REPSOL,S-D: 24H
ASTURIAS,CABRALES,ARENAS (LAS),33554,CARRETERA AS-114 KM. 3280,D,-4.795833,43.297944,08/11/2023 09:13,1.679,,,1.769,,1.629,,1.265,,,,,,,,,,ESC-PETROLEOS,L-D: 08:00-22:00
ASTURIAS,CANGAS DE ONÍS,CANGAS DE ONIS,33550,AVENIDA COVADONGA S/N,I,-5.119889,43.350889,07/11/2023 10:15,1.699,,,1.839,,1.739,1.799,1.489,,,,,,,,,,REPSOL,L-D: 06:00-23:00
ASTURIAS,CANGAS DE ONÍS,CANGAS DE ONIS,33550,CARRETERA AS-114 KM. 1100,I,-5.124972,43.354111,08/11/2023 09:14,1.679,,,1.769,,1.629,1.769,,,,,,,,,,,ESC-PETROLEOS,L-D: 06:00-23:00
ASTURIAS,CANGAS DE ONÍS,COVIELLA,33547,ACCESO CRA. NACIONAL 625 0,D,-5.182750,43.388500,11/11/2023 20:02,1.679,,1.724,1.799,,1.719,1.809,1.489,,,,,,,,,,GALP ARRIONDAS,L-D: 06:00-22:00
ASTURIAS,CANGAS DEL NARCEA,CANGAS DEL NARCEA,33800,PENLES LA REGLA DE PERANDONES (AS-15 CORNELLANA-PUERTO DE CERREDO km 63),N,-6.570250,43.151556,10/11/2023 13:51,,,,,,1.575,,1.261,,,,,,,,,,CAMPOASTUR,L-D: 24H
ASTURIAS,CANGAS DEL NARCEA,CANGAS DEL NARCEA,33800,AVENIDA ALEJANDRO CASONA 35,N,-6.545111,43.183417,09/11/2023 11:42,,,,,,1.630,,,,,,,,1.100,,,,FLOREZ COSMEN S.L.,L-D: 24H
ASTURIAS,CANGAS DEL NARCEA,CANGAS DEL NARCEA,33800,AVENIDA DE OVIEDO 3,D,-6.546389,43.180833,10/11/2023 00:10,1.718,,,1.868,,1.688,1.768,1.438,,,,,,,,,,REPSOL,L-D: 06:00-22:00
ASTURIAS,CANGAS DEL NARCEA,TEBONGO,33816,CARRETERA CORNELLANA-PUERTO DE CERREDO KM. 154,D,-6.499444,43.243083,10/11/2023 11:18,1.718,,,1.868,,1.688,1.768,1.438,,,,,,,,,,CEPSA,L-D: 06:30-22:30
ASTURIAS,CARREÑO,BARCA (LA),33438,LUGAR LA BARCA S/N,N,-5.852278,43.554167,10/11/2023 09:30,,,,,,1.609,,,,,,,,,,,,ESOIL,L-V: 09:00-13:00 y 15:30-19:00
ASTURIAS,CARREÑO,PERLORA,33439,CARRETERA AS-329 KM. 41,I,-5.754500,43.578500,11/11/2023 20:02,1.619,,,,,1.649,1.719,,,,,,,,,,,GALP,L-V: 07:00-21:00; S: 08:00-21:00; D: 08:00-15:00
ASTURIAS,CARREÑO,TAM ON,33469,AUTOVIA A-8 KM. 4015,D,-5.819694,43.514361,12/11/2023 00:00,1.689,,,1.839,,1.689,1.779,,,,,,,0.989,,,,PETRONOR,L-D: 24H
ASTURIAS,CARREÑO,TAM ON,33469,AUTOPISTA A-8 KM. 4015,I,-5.817333,43.511278,12/11/2023 00:00,1.689,,,1.839,,1.689,1.779,,,,,,,0.989,,,,PETRONOR,L-D: 24H
ASTURIAS,CARREÑO,CARREÑO,33438,VÍA AS-110 7,N,-5.834667,43.555917,08/11/2023 23:59,1.679,,,1.821,,1.679,1.769,,,,,,,,,,,BP - CARREÑO,L-D: 07:00-23:00
ASTURIAS,CARREÑO,CARREÑO,33438,CARRETERA AS-19 KM. 9600,D,-5.767861,43.554833,10/11/2023 02:20,1.649,,,1.781,,1.679,1.745,1.349,,,,,,,,,,CEPSA,L-V: 06:30-22:30; S-D: 08:00-22:30
ASTURIAS,CARREÑO,CARREÑO,33438,POLIGONO DE TABAZA II PARCELA 28 (AS-110 km 78),D,-5.834667,43.550000,10/11/2023 15:00,1.599,,,,,1.649,1.749,,,,,,,,,,,AVIA,L-V: 06:30-21:00; S: 07:00-15:00
ASTURIAS,CASTRILLÓN,SALINAS,33400,AVENIDA CAMPON - SALINAS 16,D,-5.959278,43.571250,12/11/2023 00:00,1.659,,,1.809,,1.689,1.779,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
ASTURIAS,CASTRILLÓN,SALINAS,33400,AVENIDA CAMPON EL 16,D,-5.959528,43.571167,12/11/2023 09:45,1.558,,,1.688,,1.528,1.598,,,,,,,,,,,GF,L-D: 24H
ASTURIAS,CASTRILLÓN,PIEDRAS BLANCAS,33450,AVDA. PRINCIPAL 37,N,-5.981028,43.557306,11/11/2023 11:05,1.565,,,1.685,,1.499,1.499,,,,,,,,,,,A. G. ,L-D: 07:00-23:00
ASTURIAS,CASTRILLÓN,CRUZ DE ILLAS (LA),33410,CARRETERA CRTA CT-2 PK 6.70 . PARCELAS 217/218/219/278/283 KM. 67,D,-5.949306,43.531917,11/11/2023 00:00,1.649,,,1.781,,1.669,1.749,,,,,,,,,,,CEPSA,L-D: 07:00-23:00
ASTURIAS,CASTROPOL,BARRES,33794,POLIGONO POL. IND. BARRES PARCELA 11/7 1,D,-6.983167,43.532833,11/11/2023 07:29,1.559,,,,,1.599,,,,,,,,,,,,MP,L-D: 07:00-22:00
ASTURIAS,COAÑA,JARRIO,33719,POLIGONO INDUSTRIAL RIO PINTO 102,D,-6.764556,43.541778,12/11/2023 00:00,1.679,,,1.789,,1.689,1.779,,,,,,,0.989,,,,REPSOL,L-D: 07:00-23:00
ASTURIAS,COAÑA,JARRIO,33719,CTRA.N-634 km 528,D,-6.759778,43.541056,10/11/2023 15:00,1.669,,,1.809,,1.679,1.759,,,,,,,,,,,SHELL,L-D: 06:00-00:00
ASTURIAS,COAÑA,CARTAVIO,33719,CR N-634 5301 (N-634 km 53013),I,-6.783639,43.544278,11/11/2023 00:01,1.659,,,1.819,,1.669,1.759,1.321,,,,,,,,,,REPSOL,L-D: 07:00-23:00
ASTURIAS,COLUNGA,COLUNGA,33320,AVENIDA ASTURIAS 52,D,-5.260944,43.484417,12/11/2023 00:00,1.679,,,1.809,,1.719,1.769,1.378,,,,,,,,,,REPSOL,L-D: 06:00-22:00
ASTURIAS,COLUNGA,COLUNGA,33320,AUTOVIA A8 km 3475,D,-5.283194,43.482500,12/11/2023 06:00,1.689,,,1.821,,1.719,1.839,,,,,,,,,,,CEPSA,L-D: 24H
ASTURIAS,COLUNGA,COLUNGA,33320,AUTOVIA A8 km 3475,I,-5.289083,43.481361,12/11/2023 06:00,1.689,,,1.821,,1.719,1.839,,,,,,,,,,,CEPSA,L-D: 24H
ASTURIAS,CORVERA DE ASTURIAS,CAMPOS (LOS),33404,CARRETERA AS-17 KM. 35,D,-5.889639,43.535167,11/11/2023 20:07,1.619,,1.659,,,1.629,1.669,1.289,,,,,,,,,,GALP,L-D: 07:00-23:00
ASTURIAS,CORVERA DE ASTURIAS,SAMA DE ABAJO,33470,CAMINO CAMINO DE LA TEJERA S/N,D,-5.865306,43.508417,07/11/2023 10:46,1.599,,,,,1.569,,,,,,,,,,,,CORVERA,L-S: 08:00-22:00
ASTURIAS,CORVERA DE ASTURIAS,SILVOTA,33468,CARRETERA AVILES - GIJON KM. 12500,D,-5.856361,43.548472,10/11/2023 10:58,1.599,,,,,1.649,1.699,1.279,,,,,,,,,,VALCARCE (GHC ),L-D: 24H
ASTURIAS,CORVERA DE ASTURIAS,TRASMONTE,33468,COMPLEJO CENTRO COMERCIAL PARQUE ASTUR S/N,D,-5.871278,43.547556,12/11/2023 00:00,1.679,,,1.829,,1.689,1.779,,,,,,,,,,,REPSOL,L-S: 06:30-22:30; D: 08:00-22:30
ASTURIAS,CORVERA DE ASTURIAS,CORVERA DE ASTURIAS,33416,CARRETERA AS-19 KM. 194,I,-5.872500,43.550694,12/11/2023 11:24,1.644,,1.704,1.776,,1.659,1.735,,,,,,,,,,,CEPSA,L: 07:00-22:00; S-D: 09:00-21:00
ASTURIAS,CUDILLERO,PITO EL,33154,CARRETERA CTRA ANT. N 632 KM 1237 KM. 1237,D,-6.138361,43.546333,10/11/2023 13:04,1.669,,,,,1.659,,,,,,,,,,,,SOLRAS,L: 08:00-22:00
ASTURIAS,CUDILLERO,CUDILLERO,33150,CARRETERA NACIONAL 632 KM 123.700 KM. ,N,-6.166056,43.554528,10/11/2023 14:55,1.689,,,1.839,,1.679,1.788,,,,,,,,,,,AVIA,L-V: 07:00-22:00; S-D: 08:00-22:00
ASTURIAS,CUDILLERO,SAN COSME,33155,CARRETERA N-632 KM. 128100,I,-6.217694,43.546944,12/11/2023 00:00,,,,,,1.659,,,,,,,,,,,,REPSOL,L-S: 08:00-13:30 y 14:30-20:00
ASTURIAS,CUDILLERO,NOVELLANA,33157,AUTOVIA DEL CANTABRICO  A8 KM. 1342,N,-6.283778,43.557583,11/11/2023 11:00,1.688,,,1.838,,1.688,1.778,,,,,,,,,,,REPSOL,L-D: 24H
ASTURIAS,FRANCO (EL),VALDEPARES,33746,CR N-634 5358,D,-6.845083,43.555028,12/11/2023 00:00,1.659,,,1.789,,1.669,1.719,1.311,,,,,,,,,,REPSOL,L-D: 07:00-23:00
ASTURIAS,GIJÓN,GIJON,33206,CALLE CARMEN 24,D,-5.667639,43.541139,11/11/2023 00:00,1.709,,,,,1.699,,,,,,,,,,,,REPSOL,L-D: 24H
ASTURIAS,GIJÓN,GIJON,33207,AVENIDA PORTUGAL 44,D,-5.671306,43.537917,12/11/2023 00:00,1.709,,,1.859,,1.679,1.769,,,,,,,,,,,REPSOL,L-D: 06:00-00:00
ASTURIAS,GIJÓN,GIJON,33202,CL SANTA DORADIA 22,D,-5.657083,43.538250,10/11/2023 00:00,1.699,,,2.999,,1.689,,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
ASTURIAS,GIJÓN,GIJON,33208,CALLE FERNANDEZ LADREDA 45,D,-5.668472,43.534333,12/11/2023 00:00,1.709,,,1.859,,1.679,1.769,,,,,,,,,,,REPSOL,L-V: 07:00-22:00; S-D: 08:00-22:00
ASTURIAS,GIJÓN,GIJON,33203,CARRETERA AS-247 KM. 1,D,-5.638167,43.541917,09/11/2023 10:18,1.709,,,,,1.689,,,,,,,,,,,,WASHMAX,L-D: 07:00-23:00
ASTURIAS,GIJÓN,GIJON,33204,CARRETERA VIESQUES KM. S/N,D,-5.643306,43.532028,12/11/2023 00:00,1.709,,,,,1.689,1.779,,,,,,,,,,,REPSOL,L-D: 07:00-23:00
ASTURIAS,GIJÓN,GIJON,33209,CARRETERA AS-248 KM. 20,I,-5.654861,43.528778,11/11/2023 00:01,1.699,,1.749,1.829,,1.689,1.759,,,,,,,0.999,,,,REPSOL,L-D: 06:00-23:00
ASTURIAS,GIJÓN,GIJON,33212,AVENIDA EDUARDO CASTRO 92,D,-5.696972,43.544917,08/11/2023 11:30,1.638,,,,,1.534,1.584,,,,,,,,,,,INNOGAS,L-D: 24H
ASTURIAS,GIJÓN,GIJON,33212,AVENIDA PRINCIPE DE ASTURIAS 78,D,-5.695444,43.543167,09/11/2023 10:00,1.689,,,1.829,,1.699,1.819,,,,,,,,,,,CEPSA,L: 07:00-23:00
ASTURIAS,GIJÓN,GIJON,33212,AVENIDA DE LA ARGENTINA S/N,N,-5.703389,43.538222,11/11/2023 20:07,1.649,,1.689,,,1.649,1.709,,,,,,,,,,,GALP,L-D: 24H
ASTURIAS,GIJÓN,GIJON,33212,POLIGONO CENTRO DE ALMACENAMIENTO GALP MUSEL GIJÓN SN,N,-5.694139,43.547972,11/11/2023 18:16,1.654,,,,,1.654,,,,,,,,,,,,GALP,L-D: 24H
ASTURIAS,GIJÓN,GIJON,33211,POLIGONO DE ROCES Nº 5 - CARRETERA CARBONERA 2230,D,-5.680167,43.507444,10/11/2023 10:00,1.629,,,,,1.529,,,,,,,,,,,,LA COOPERATIVA,L-D: 24H
ASTURIAS,GIJÓN,GIJON,33211,AVENIDA CONSTITUCION 220,D,-5.684722,43.521111,12/11/2023 00:00,1.699,,,1.849,,1.689,1.779,,,,,,,0.999,1.159,,,REPSOL,L-D: 24H
ASTURIAS,GIJÓN,GIJON,33211,POLIGONO LOS CAMPONES INTERS. AS-19 (PARC.1 Y 4) (TREMAÑES-CARRETERA) S/N,D,-5.707500,43.529889,12/11/2023 00:00,1.699,,,1.849,,1.689,1.779,,,,,,,0.999,,,,REPSOL,L-D: 06:00-00:00
ASTURIAS,GIJÓN,GIJON,33211,CALLE NICOLAS COPERNICO 311,N,-5.689361,43.508333,09/11/2023 09:36,1.639,,1.639,,,1.539,1.539,,,,,,,,,,,EASYGAS,L-D: 24H
ASTURIAS,GIJÓN,GIJON,33211,AVENIDA CAMPONES 14,N,-5.690167,43.534972,09/11/2023 11:48,1.629,,,,,1.529,1.549,,,,,,,,,,,BALLENOIL,L-D: 24H
ASTURIAS,GIJÓN,GIJON,33211,AVENIDA DE LOS CAMPONES 13,N,-5.691222,43.533833,08/11/2023 11:04,1.699,,,1.849,,1.699,1.779,,,,,,,,,,,SHELL,L-D: 07:00-23:00
ASTURIAS,GIJÓN,GIJON,33211,AVENIDA ROCES N,N,-5.677944,43.508861,11/11/2023 10:59,1.629,,,,,1.527,1.547,,,,,,,,,,,BALLENOIL,L-D: 24H
ASTURIAS,GIJÓN,GIJON,33211,AUTOPISTA AS -2 KM. 22,N,-5.691167,43.511556,11/11/2023 11:58,1.628,,,1.868,,1.526,1.538,,,,,,,,,,,ALCAMPO,L-D: 24H
ASTURIAS,GIJÓN,GIJON,33211,CALLE GRAHAM BELL 575,N,-5.679194,43.506472,11/11/2023 00:00,1.689,,,1.831,,1.709,1.799,,,,,,,,,,,BP GIJON - CARBONERA,L-D: 07:00-22:00
ASTURIAS,GIJÓN,GIJON,33211,CARRETERA AS-19 KM. S/N,N,-5.712250,43.537500,10/11/2023 15:00,1.669,,,1.809,,1.679,1.759,,,,,,,,,,,SHELL,L-D: 06:00-00:00
ASTURIAS,GIJÓN,GIJON,33211,AVENIDA DE LA METALURGIA S/N,D,-5.711889,43.525361,10/11/2023 13:58,1.649,,,1.859,,1.549,,,,,,,,,,,,Q8,L-D: 24H
